t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
7.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.204641034949693790e+01,1.102094731464766753e+01,-3.067357664144606311e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.811939263343690953e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.179489500468577745e+01,1.128959660693933742e+01,-3.084491611625113983e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.823438219001591420e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,4.154433065330694319e+01,1.155520105954476762e+01,-3.099531712851710363e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.834892546515869327e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.129473875735735078e+01,1.181786713318666493e+01,-3.112605890544015264e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.846301321076906987e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.104613946860806095e+01,1.207769478250813400e+01,-3.123834251116194505e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.857663675321654040e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.079855168705891799e+01,1.233477789528513391e+01,-3.133329582344051900e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.868978796766322859e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.055199311688057406e+01,1.258920470134103198e+01,-3.141197818221606486e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.880245925349441194e+01,5.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.030648031995181668e+01,1.284105815327219879e+01,-3.147538473224015032e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.891464351080566786e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.006202876709451033e+01,1.309041628094779597e+01,-3.152445048042307185e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.902633411790129259e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.981865288710496031e+01,1.333735252160781926e+01,-3.156005408712779570e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.913752490976096254e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,3.957636611367545498e+01,1.358193602725734550e+01,-3.158302140932799595e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.924821015743288655e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.933518093029694995e+01,1.382423195093386781e+01,-3.159412881230817760e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.935838454831426958e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.909510891322830162e+01,1.406430171331752277e+01,-3.159410626545823497e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.946804316728080408e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.885616077261546053e+01,1.430220325104798818e+01,-3.158364023663448705e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.957718147862905056e+01,5.000000000000000000e+01
